GISJOIN,YEAR,FSTATUS,REGIONA,DIVISIONA,STATE,STATEA,SMSAA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,BLCK_GRPA,BLOCKA,EDINDA,ENUMDISTA,SCSAA,URB_AREAA,CDA,AIANHHA,MCDSEQNO,SEA,UATYPE,PLACDESC,CBD,INDSUBR,LONGITUD,LATITUDE,LANDAREA,AREANAME,SUPFLG01,SUPFLG02,SUPFLG03,SUPFLG04,SUPFLG05,SUPFLG06,SUPFLG07,SUPFLG08,SUPFLG09,SUPFLG10,SUPFLG11,SUPFLG12,SUPFLG13,SUPFLG14,SUPFLG15,SUPFLG16,SUPFLG17,SUPFLG18,SUPFLG19,SUPFLG20,SUPFLG21,C7L001,C7M001,C7M002,C7M003,C8Y001,C9B001,C9B002,C9C001,C9C002,C9D001,C9D002,C9D003,C9D004,C9D005,C9D006,C9D007,C9D008,C9D009,C9D010,C9D011,C9D012,C9D013,C9D014,C9D015,C8N001,C8N002,C8N003,C8N004,C8N005,C8N006,C8N007,C8N008,C8N009,C8N010,C8N011,C8N012,C8N013,C8N014,C8O001
"G5500510","1980","A","2","3","Wisconsin","55",,"Iron","051",,,,,,,,,,,,,"01",,,,,,,,"IRON COUNTY","0","0","0","1","1","0","1","1","0","0","0","1","1","1","1","0","0","0","0","1","0",6730,0,0,6730,5098,2664,1006,3316,3414,6681,20,12,0,0,3,0,1,2,0,7,0,0,0,4,24,148,75,86,15,42,21,35,17,2,1,0,0,70,116
"G5500530","1980","A","2","3","Wisconsin","55",,"Jackson","053",,,,,,,,,,,,,"05",,,,,,,,"JACKSON COUNTY","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0",16831,0,3434,13397,6975,6073,419,8510,8321,16266,35,494,0,0,5,0,0,6,1,1,0,0,0,23,39,266,130,177,55,110,48,85,60,7,2,1,1,122,126
"G5500550","1980","A","2","3","Wisconsin","55",,"Jefferson","055",,,,,,,,,,,,,"08",,,,,,,,"JEFFERSON COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",66152,0,33726,32426,24030,22264,1147,32949,33203,65272,106,105,1,0,20,20,40,39,43,4,6,2,0,494,115,688,393,422,210,415,311,995,1134,437,114,10,2,350,172
"G5500570","1980","A","2","3","Wisconsin","55",,"Juneau","057",,,,,,,,,,,,,"05",,,,,,,,"JUNEAU COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",21039,0,3284,17755,9938,7595,645,10402,10637,20748,19,175,0,1,6,1,12,4,5,2,0,0,0,66,48,358,213,202,33,142,63,106,40,14,2,1,1,148,119
"G5500590","1980","A","2","3","Wisconsin","55","3800","Kenosha","059",,,,,,,,"14",,,,,"F",,,,,,,,"KENOSHA COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",123137,85742,3474,33921,47506,43064,2829,60428,62709,117862,2886,343,4,2,59,39,115,89,57,35,2,5,0,1639,86,848,513,804,430,802,752,2219,3034,1656,515,47,23,493,192
"G5500610","1980","A","2","3","Wisconsin","55",,"Kewaunee","061",,,,,,,,,,,,,"06",,,,,,,,"KEWAUNEE COUNTY","0","0","1","0","0","0","1","0","0","0","0","1","1","1","1","0","0","0","0","1","0",19539,0,6457,13082,7023,6473,373,9862,9677,19486,7,23,0,0,0,0,8,3,1,4,1,0,0,6,51,211,145,142,57,97,62,76,37,8,4,0,1,143,125
"G5500630","1980","A","2","3","Wisconsin","55","3870","La Crosse","063",,,,,,,,,,,,,"02",,,,,,,,"LA CROSSE COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",91056,64087,3276,23693,33277,32017,1065,43284,47772,90159,172,266,2,1,27,24,21,70,57,53,5,4,0,195,98,1138,559,641,305,652,640,2008,2226,1086,614,81,37,327,185
"G5500650","1980","A","2","3","Wisconsin","55",,"Lafayette","065",,,,,,,,,,,,,"03",,,,,,,,"LAFAYETTE COUNTY","0","0","1","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0",17412,0,0,17412,6293,5872,355,8733,8679,17355,1,12,0,0,3,0,2,3,3,0,1,0,0,32,31,177,112,122,39,88,36,68,58,14,1,0,0,128,129
"G5500670","1980","A","2","3","Wisconsin","55",,"Langlade","067",,,,,,,,,,,,,"01",,,,,,,,"LANGLADE COUNTY","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",19978,0,8653,11325,9821,7068,638,9775,10203,19843,1,98,0,0,7,1,0,0,4,1,1,0,0,22,34,296,138,161,64,155,80,136,82,10,3,1,1,151,134
"G5500690","1980","A","2","3","Wisconsin","55",,"Lincoln","069",,,,,,,,,,,,,"01",,,,,,,,"LINCOLN COUNTY","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0",26555,0,13105,13450,12780,9375,684,13196,13359,26376,27,70,0,0,3,5,12,4,7,8,3,0,0,40,31,362,189,218,90,189,116,249,180,33,12,2,0,154,144
"G5500710","1980","A","2","3","Wisconsin","55",,"Manitowoc","071",,,,,,,,,,,,,"07",,,,,,,,"MANITOWOC COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",82918,0,48555,34363,30140,28525,1086,40891,42027,81994,70,311,0,0,20,7,21,22,27,87,2,0,1,356,124,1258,785,1009,458,651,432,948,623,127,48,6,19,381,141
"G5500730","1980","A","2","3","Wisconsin","55","8940","Marathon","073",,,,,,,,,,,,,"04",,,,,,,,"MARATHON COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",111270,52990,3252,55028,39752,37703,1640,55310,55960,110488,38,327,0,0,14,35,22,35,44,30,2,2,0,233,97,761,468,640,322,619,570,1614,1789,712,181,22,8,517,178
"G5500750","1980","A","2","3","Wisconsin","55",,"Marinette","075",,,,,,,,,,,,,"06",,,,,,,,"MARINETTE COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0",39314,0,14772,24542,22559,14131,2275,19280,20034,39091,13,111,3,0,13,5,5,14,5,4,2,0,0,48,100,593,286,295,112,249,115,307,302,57,15,5,0,245,136
"G5500770","1980","A","2","3","Wisconsin","55",,"Marquette","077",,,,,,,,,,,,,"05",,,,,,,,"MARQUETTE COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",11672,0,0,11672,7128,4361,1231,5855,5817,11561,25,25,0,0,2,3,9,1,4,0,3,0,0,39,18,103,70,106,25,77,28,48,27,7,3,1,0,125,132
"G5500780","1980","A","2","3","Wisconsin","55",,"Menominee","078",,,,,,,,,,,,,"06",,,,,,,,"MENOMINEE COUNTY","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0",3373,0,0,3373,1327,799,377,1689,1684,352,0,3013,1,0,1,0,0,0,0,1,0,0,0,5,40,45,21,11,3,9,8,16,15,10,3,1,1,28,106
"G5500790","1980","A","2","3","Wisconsin","55","5080","Milwaukee","079",,,,,,,,"63",,,,,"C",,,,,,,,"MILWAUKEE COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",964988,964988,0,0,378000,363653,14241,458776,506212,788729,149435,5799,19,17,676,1507,914,711,1193,580,90,64,10,15244,1466,12128,7347,10616,6368,9987,9237,27819,36337,23735,14596,2311,863,3428,196
"G5500810","1980","A","2","3","Wisconsin","55",,"Monroe","081",,,,,,,,,,,,,"02",,,,,,,,"MONROE COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",35074,0,14138,20936,12741,11894,687,17740,17334,34654,46,238,1,2,22,4,10,20,8,5,1,1,0,62,40,413,268,298,113,233,135,344,246,90,17,4,3,191,147
"G5500830","1980","A","2","3","Wisconsin","55",,"Oconto","083",,,,,,,,,,,,,"06",,,,,,,,"OCONTO COUNTY","0","0","1","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0",28947,0,7005,21942,16940,9983,2947,14435,14512,28744,7,151,0,0,3,0,10,9,1,1,1,0,0,20,56,318,182,207,38,127,51,155,94,14,6,0,3,184,127
"G5500850","1980","A","2","3","Wisconsin","55",,"Oneida","085",,,,,,,,,,,,,"01",,,,,,,,"ONEIDA COUNTY","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",31216,0,7873,23343,23157,11426,2744,15406,15810,30949,7,191,0,0,3,0,11,13,2,0,1,0,0,39,39,339,176,188,65,190,121,366,388,110,40,3,3,225,161
"G5500870","1980","A","2","3","Wisconsin","55","0460","Outagamie","087",,,,,,,,,,,,,"07",,,,,,,,"OUTAGAMIE COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",128799,87714,3799,37286,43930,42755,1113,63625,65174,126115,62,1608,9,1,37,73,41,43,63,90,3,1,0,653,99,1013,607,888,502,891,743,2319,2109,633,215,34,13,402,174
"G5500890","1980","A","2","3","Wisconsin","55","5080","Ozaukee","089",,,,,,,,"63",,,,,"08",,,,,,,,"OZAUKEE COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",66981,37499,12106,17376,22520,21763,629,33227,33754,66029,442,94,1,0,19,49,62,40,68,7,4,0,0,166,72,185,136,139,55,174,135,564,1271,1103,1038,117,43,211,242
"G5500910","1980","A","2","3","Wisconsin","55",,"Pepin","091",,,,,,,,,,,,,"02",,,,,,,,"PEPIN COUNTY","0","0","1","1","1","0","1","0","0","0","0","0","1","1","1","0","0","0","1","1","0",7477,0,0,7477,2881,2551,191,3751,3726,7448,1,8,0,0,0,1,0,2,3,0,0,0,0,14,21,54,35,70,35,34,50,46,65,9,0,0,1,48,149
"G5500930","1980","A","2","3","Wisconsin","55",,"Pierce","093",,,,,,,,,,,,,"02",,,,,,,,"PIERCE COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",31149,0,10175,20974,10354,9825,424,15701,15448,30863,77,37,0,0,18,23,25,17,6,11,3,0,0,69,26,187,132,128,63,165,132,344,426,218,98,20,12,160,182
"G5500950","1980","A","2","3","Wisconsin","55",,"Polk","095",,,,,,,,,,,,,"02",,,,,,,,"POLK COUNTY","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0",32351,0,0,32351,16228,11394,1586,16153,16198,32026,29,212,1,2,3,1,20,17,3,8,0,0,0,29,43,299,150,152,69,156,78,347,257,50,10,3,1,179,156
"G5500970","1980","A","2","3","Wisconsin","55",,"Portage","097",,,,,,,,,,,,,"05",,,,,,,,"PORTAGE COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",57420,0,28280,29140,19901,18313,1109,28624,28796,56670,108,165,1,0,18,71,23,19,32,84,1,0,1,227,95,576,245,326,153,329,267,882,952,308,137,36,34,259,176
"G5500990","1980","A","2","3","Wisconsin","55",,"Price","099",,,,,,,,,,,,,"01",,,,,,,,"PRICE COUNTY","0","0","1","0","1","0","1","0","0","0","0","1","0","1","1","0","0","0","1","1","0",15788,0,3192,12596,8727,5705,1071,7946,7842,15707,7,51,0,0,1,4,0,2,0,0,0,0,0,16,39,173,114,111,19,84,40,86,48,11,0,1,0,121,127
"G5501010","1980","A","2","3","Wisconsin","55","6600","Racine","101",,,,,,,,"63",,,,,"D",,,,,,,,"RACINE COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",173132,122143,11902,39087,62565,59418,2215,84717,88415,155206,13894,410,2,7,50,112,85,98,125,86,7,12,1,3037,200,1008,731,1026,703,1100,1056,3313,4731,2254,833,84,46,562,195
"G5501030","1980","A","2","3","Wisconsin","55",,"Richland","103",,,,,,,,,,,,,"02",,,,,,,,"RICHLAND COUNTY","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0",17476,0,4997,12479,6984,6249,488,8606,8870,17383,23,16,2,0,5,4,6,4,6,0,2,0,0,25,58,267,178,146,56,128,50,101,109,9,7,2,1,103,127
"G5501050","1980","A","2","3","Wisconsin","55","3620","Rock","105",,,,,,,,,,,,,"08",,,,,,,,"ROCK COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",139420,95321,11262,32837,52103,49037,2323,68397,71023,133367,4696,265,3,1,58,94,85,58,64,151,17,8,4,549,169,1403,798,1235,548,1202,858,2399,2874,1364,328,25,9,526,175
"G5501070","1980","A","2","3","Wisconsin","55",,"Rusk","107",,,,,,,,,,,,,"01",,,,,,,,"RUSK COUNTY","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0",15589,0,3826,11763,7194,5336,663,7734,7855,15440,19,66,0,0,9,2,13,2,0,5,5,0,0,28,26,210,99,132,35,77,36,88,57,12,4,0,0,101,128
"G5501090","1980","A","2","3","Wisconsin","55","5120","St Croix","109",,,,,,,,,,,,,"02",,,,,,,,"ST. CROIX COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",43262,0,11255,32007,14924,14159,551,21628,21634,43005,22,83,2,0,9,8,7,29,11,11,1,0,0,74,55,375,145,189,105,156,132,494,630,321,128,22,12,173,184
"G5501110","1980","A","2","3","Wisconsin","55",,"Sauk","111",,,,,,,,,,,,,"02",,,,,,,,"SAUK COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",43469,0,16006,27463,17454,15510,1101,21303,22166,43133,31,185,0,0,8,1,17,20,31,1,1,0,0,41,95,422,297,391,165,325,192,473,417,128,41,2,3,300,153
"G5501130","1980","A","2","3","Wisconsin","55",,"Sawyer","113",,,,,,,,,,,,,"01",,,,,,,,"SAWYER COUNTY","0","0","1","0","1","1","1","0","0","0","0","1","0","1","1","0","0","0","1","1","0",12843,0,0,12843,11053,4668,1225,6367,6476,11416,3,1392,0,0,2,0,1,2,3,2,0,0,0,22,119,177,56,60,19,64,29,68,106,24,10,0,0,122,125
"G5501150","1980","A","2","3","Wisconsin","55",,"Shawano","115",,,,,,,,,,,,,"06",,,,,,,,"SHAWANO COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0",35928,0,7013,28915,15246,12347,1120,17871,18057,34490,7,1365,1,0,6,6,4,8,12,0,0,0,0,29,98,431,212,227,90,202,112,191,197,50,19,3,3,259,136
"G5501170","1980","A","2","3","Wisconsin","55","7620","Sheboygan","117",,,,,,,,,,,,,"07",,,,,,,,"SHEBOYGAN COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",100935,58531,6027,36377,37351,35484,1232,49705,51230,99526,309,263,1,0,17,30,45,49,40,31,5,2,0,617,197,1387,798,1060,473,776,608,1617,1588,522,150,43,21,436,159
"G5501190","1980","A","2","3","Wisconsin","55",,"Taylor","119",,,,,,,,,,,,,"04",,,,,,,,"TAYLOR COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",18817,0,4035,14782,7163,6167,463,9565,9252,18732,1,29,0,0,3,6,11,6,7,0,2,2,0,18,29,142,85,120,45,93,40,89,83,36,7,1,0,137,142
"G5501210","1980","A","2","3","Wisconsin","55",,"Trempealeau","121",,,,,,,,,,,,,"02",,,,,,,,"TREMPEALEAU COUNTY","0","0","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1",26158,0,0,26158,9744,9101,527,13138,13020,26070,6,21,0,0,6,0,12,3,3,1,2,0,0,34,78,330,248,285,121,155,103,156,76,15,4,2,2,190,129
"G5501230","1980","A","2","3","Wisconsin","55",,"Vernon","123",,,,,,,,,,,,,"02",,,,,,,,"VERNON COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","0",25642,0,3716,21926,10141,9280,590,12880,12762,25546,8,17,2,0,6,1,9,5,4,0,0,1,0,43,80,409,178,197,39,122,42,87,58,11,6,0,0,177,114
"G5501250","1980","A","2","3","Wisconsin","55",,"Vilas","125",,,,,,,,,,,,,"01",,,,,,,,"VILAS COUNTY","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0",16535,0,0,16535,18388,6246,2594,8146,8389,15323,4,1180,0,1,3,0,5,7,0,1,0,0,2,9,62,151,86,105,25,73,37,113,131,39,11,2,1,203,146
"G5501270","1980","A","2","3","Wisconsin","55",,"Walworth","127",,,,,,,,,,,,,"08",,,,,,,,"WALWORTH COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",71507,0,24994,46513,33397,24789,4054,34988,36519,69841,419,111,0,3,47,73,40,41,50,56,4,1,0,821,83,475,405,418,183,456,338,1161,1683,813,377,72,23,463,193
"G5501290","1980","A","2","3","Wisconsin","55",,"Washburn","129",,,,,,,,,,,,,"01",,,,,,,,"WASHBURN COUNTY","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0",13174,0,0,13174,8716,4883,975,6568,6606,13053,13,90,0,0,2,0,2,3,1,0,0,1,1,8,23,168,114,95,32,76,50,97,67,10,3,2,0,110,133
"G5501310","1980","A","2","3","Wisconsin","55","5080","Washington","131",,,,,,,,"63",,,,,"08",,,,,,,,"WASHINGTON COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",84848,10843,28530,45475,28363,26716,1009,42263,42585,84304,67,143,3,0,19,26,56,31,46,4,0,1,0,148,22,350,241,274,146,315,248,922,1675,1032,417,54,16,252,210
"G5501330","1980","A","2","3","Wisconsin","55","5080","Waukesha","133",,,,,,,,"63",,,,,"E",,,,,,,,"WAUKESHA COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",280326,190522,27523,62281,92622,88552,2814,139726,140600,276105,733,453,5,0,118,255,271,230,418,128,29,2,2,1577,189,710,427,432,200,487,402,1597,4262,4576,3821,547,200,723,252
"G5501350","1980","A","2","3","Wisconsin","55",,"Waupaca","135",,,,,,,,,,,,,"06",,,,,,,,"WAUPACA COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",42831,0,13980,28851,18142,14954,1232,21075,21756,42535,5,102,5,0,6,9,30,10,12,0,0,0,0,117,68,462,280,358,113,288,205,402,275,44,15,1,1,253,148
"G5501370","1980","A","2","3","Wisconsin","55",,"Waushara","137",,,,,,,,,,,,,"05",,,,,,,,"WAUSHARA COUNTY","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",18526,0,91,18435,11242,6904,951,9191,9335,18289,13,34,3,0,5,5,7,2,6,2,1,0,0,159,49,148,129,135,40,111,41,84,41,11,3,0,1,150,130
"G5501390","1980","A","2","3","Wisconsin","55","0460","Winnebago","139",,,,,,,,,,,,,"07",,,,,,,,"WINNEBAGO COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",131703,101911,2763,27029,49714,46885,1641,64033,67670,130100,380,491,1,2,48,88,36,77,116,48,12,2,5,297,116,1270,780,1336,675,1213,1032,3015,2863,700,224,38,23,510,172
"G5501410","1980","A","2","3","Wisconsin","55",,"Wood","141",,,,,,,,,,,,,"04",,,,,,,,"WOOD COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",72799,0,38567,34232,26186,25067,931,35513,37286,72002,26,415,0,1,10,37,51,41,19,53,2,1,0,141,93,834,390,542,228,458,351,1104,1131,344,101,9,9,290,167
"G5600010","1980","A","4","8","Wyoming","56",,"Albany","001",,,,,,,,,,,,,"01",,,,,,,,"ALBANY COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",29062,0,24410,4652,11954,10639,808,15184,13878,27499,294,152,3,0,65,128,17,23,38,5,3,1,0,834,23,482,309,277,113,394,175,703,739,732,477,42,10,250,190
"G5600030","1980","A","4","8","Wyoming","56",,"Big Horn","003",,,,,,,,,,,,,"02",,,,,,,,"BIG HORN COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",11896,0,0,11896,4835,4128,463,6010,5886,11668,0,63,2,0,18,0,2,4,1,0,0,0,0,138,11,131,107,118,46,115,41,86,81,35,19,1,2,127,146
"G5600050","1980","A","4","8","Wyoming","56",,"Campbell","005",,,,,,,,,,,,,"02",,,,,,,,"CAMPBELL COUNTY","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",24367,0,12134,12233,9505,8006,1389,12936,11431,23789,10,233,1,1,9,8,21,4,9,3,0,0,1,278,11,55,27,36,27,62,10,36,173,276,834,282,63,169,328
"G5600070","1980","A","4","8","Wyoming","56",,"Carbon","007",,,,,,,,,,,,,"01",,,,,,,,"CARBON COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",21896,0,11547,10349,8659,7475,806,11509,10387,20352,102,154,1,0,18,20,4,8,17,17,11,0,2,1190,46,110,107,88,25,131,23,133,339,283,509,106,21,220,244
"G5600090","1980","A","4","8","Wyoming","56",,"Converse","009",,,,,,,,,,,,,"02",,,,,,,,"CONVERSE COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0",14069,0,8766,5303,5350,4679,589,7220,6849,13679,11,106,3,0,6,1,1,2,0,1,6,3,0,250,19,57,33,30,10,34,13,85,151,137,357,49,29,120,276
"G5600110","1980","A","4","8","Wyoming","56",,"Crook","011",,,,,,,,,,,,,"02",,,,,,,,"CROOK COUNTY","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0",5308,0,0,5308,2434,1851,461,2738,2570,5274,0,22,0,0,0,0,3,2,0,0,1,0,0,6,6,32,28,22,4,20,8,24,58,29,9,0,2,61,171
"G5600130","1980","A","4","8","Wyoming","56",,"Fremont","013",,,,,,,,,,,,,"02",,,,,,,,"FREMONT COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",38992,0,17455,21537,14570,12869,1258,20009,18983,33786,31,4384,2,0,29,18,11,13,9,20,5,0,1,683,72,583,155,137,49,191,67,183,459,402,546,115,31,399,206
"G5600150","1980","A","4","8","Wyoming","56",,"Goshen","015",,,,,,,,,,,,,"02",,,,,,,,"GOSHEN COUNTY","0","0","1","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0",12040,0,5441,6599,5017,4470,444,5888,6152,11394,2,39,0,0,8,0,0,1,2,0,3,0,0,591,20,167,83,152,18,97,27,87,118,36,20,1,1,129,139
"G5600170","1980","A","4","8","Wyoming","56",,"Hot Springs","017",,,,,,,,,,,,,"02",,,,,,,,"HOT SPRINGS COUNTY","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",5710,0,3852,1858,2537,2162,330,2850,2860,5564,13,105,5,1,5,0,0,1,1,0,0,0,0,15,21,116,51,55,11,57,18,73,95,60,48,4,5,73,159
"G5600190","1980","A","4","8","Wyoming","56",,"Johnson","019",,,,,,,,,,,,,"02",,,,,,,,"JOHNSON COUNTY","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",6700,0,3799,2901,3029,2485,286,3340,3360,6618,1,39,0,0,5,0,0,3,0,0,0,0,0,34,7,70,51,29,20,48,17,44,112,107,49,6,12,94,200
"G5600210","1980","A","4","8","Wyoming","56",,"Laramie","021",,,,,,,,,,,,,"02",,,,,,,,"LARAMIE COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",68649,58429,0,10220,27390,25292,1983,34520,34129,63127,1967,411,5,6,185,47,114,73,30,25,40,11,5,2603,143,703,374,518,276,584,395,1133,1617,1225,611,120,46,357,193
"G5600230","1980","A","4","8","Wyoming","56",,"Lincoln","023",,,,,,,,,,,,,"01",,,,,,,,"LINCOLN COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",12177,0,3273,8904,4671,3859,462,6277,5900,11990,8,57,0,0,14,1,1,7,1,3,5,0,2,88,24,34,45,43,9,70,18,54,94,107,119,10,3,108,210
"G5600250","1980","A","4","8","Wyoming","56","1350","Natrona","025",,,,,,,,,,,,,"01",,,,,,,,"NATRONA COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",71856,59287,0,12569,28493,25841,2100,36560,35296,69394,511,453,4,0,61,52,36,15,20,52,18,4,0,1236,36,349,221,189,32,227,145,361,799,975,2270,688,300,284,298
"G5600270","1980","A","4","8","Wyoming","56",,"Niobrara","027",,,,,,,,,,,,,"02",,,,,,,,"NIOBRARA COUNTY","0","0","1","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0",2924,0,0,2924,1434,1155,260,1417,1507,2905,1,9,0,0,1,0,0,0,0,0,0,0,0,8,21,77,33,30,2,21,5,22,19,10,4,0,0,54,115
"G5600290","1980","A","4","8","Wyoming","56",,"Park","029",,,,,,,,,,,,,"02",,,,,,,,"PARK COUNTY","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",21639,0,12100,9539,8774,7738,621,10748,10891,21133,15,81,0,0,37,0,1,11,1,10,1,3,1,345,20,239,156,141,64,179,77,223,310,233,140,22,0,218,173
"G5600310","1980","A","4","8","Wyoming","56",,"Platte","031",,,,,,,,,,,,,"02",,,,,,,,"PLATTE COUNTY","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",11975,0,5816,6159,5053,4380,533,6231,5744,11716,10,48,0,0,3,2,1,2,9,1,0,0,0,183,29,96,54,47,7,83,8,67,136,217,167,25,6,119,229
"G5600330","1980","A","4","8","Wyoming","56",,"Sheridan","033",,,,,,,,,,,,,"02",,,,,,,,"SHERIDAN COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",25048,0,15146,9902,10928,9321,935,12573,12475,24540,31,202,0,2,31,5,9,27,9,0,1,6,0,185,39,244,126,130,40,172,58,223,468,428,401,57,20,241,218
"G5600350","1980","A","4","8","Wyoming","56",,"Sublette","035",,,,,,,,,,,,,"01",,,,,,,,"SUBLETTE COUNTY","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0",4548,0,0,4548,2393,1591,205,2384,2164,4515,2,17,1,0,0,0,0,1,0,0,1,0,0,11,10,41,23,12,0,34,6,35,46,53,39,5,1,96,193
"G5600370","1980","A","4","8","Wyoming","56",,"Sweetwater","037",,,,,,,,,,,,,"01",,,,,,,,"SWEETWATER COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",41723,0,32265,9458,15116,14052,999,22050,19673,39723,323,269,0,0,50,99,21,26,26,29,5,1,2,1149,54,294,199,154,70,213,74,265,737,837,962,212,76,345,251
"G5600390","1980","A","4","8","Wyoming","56",,"Teton","039",,,,,,,,,,,,,"01",,,,,,,,"TETON COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",9355,0,4511,4844,4894,3751,778,4846,4509,9237,3,38,0,0,11,2,5,2,2,0,2,0,0,53,5,60,36,44,22,62,49,107,253,243,327,120,78,129,263
